"zone","state","lga","sector","ea","hhid","item_cd","item_seq","s5q2","s5q3","s5q4","tracked_obs"
2,8,821,1,5062,80028,306,2,10,2,2500,0
2,8,821,1,5062,80028,322,1,1,4,2000,0
2,8,821,1,5062,80028,322,2,1,6,4000,0
2,8,821,1,5062,80028,327,1,1,7,10000,0
2,8,821,1,5062,80028,332,1,1,3,10000,0
2,8,821,1,5062,80028,332,2,10,2,7000,0
2,8,821,1,5062,80028,332,3,2,3,12000,0
2,8,821,1,5062,80029,302,1,2,5,400000,0
2,8,821,1,5062,80029,303,1,2,5,6000,0
2,8,821,1,5062,80029,304,1,2,5,10000,0
2,8,821,1,5062,80029,305,1,2,5,20000,0
2,8,821,1,5062,80029,306,1,1,1,300,0
2,8,821,1,5062,80029,307,1,1,2,10000,0
2,8,821,1,5062,80029,307,2,2,4,10000,0
2,8,821,1,5062,80029,311,1,2,3,750,0
2,8,821,1,5062,80029,312,1,1,2,30000,0
2,8,821,1,5062,80029,320,1,1,3,8000,0
2,8,821,1,5062,80029,321,1,1,2,2000,0
2,8,821,1,5062,80029,322,1,1,2,600,0
2,8,821,1,5062,80029,329,1,1,2,2500,0
2,8,821,1,5062,80029,330,1,1,2,12000,0
2,8,821,1,5062,80029,332,1,1,3,6000,0
2,8,821,1,5062,80030,304,1,2,2,15000,0
2,8,821,1,5062,80030,305,1,2,2,15000,0
2,8,821,1,5062,80030,306,1,2,2,600,0
2,8,821,1,5062,80030,306,2,2,1,400,0
2,8,821,1,5062,80030,332,1,1,1,3000,0
2,8,816,2,1270,80031,304,1,2,15,8000,0
2,8,816,2,1270,80031,305,1,2,10,7000,0
2,8,816,2,1270,80031,306,1,1,3,300,0
2,8,816,2,1270,80031,306,2,1,3,300,0
2,8,816,2,1270,80032,304,1,1,15,10000,0
2,8,816,2,1270,80032,304,2,2,10,12000,0
2,8,816,2,1270,80032,305,1,2,10,15000,0
2,8,816,2,1270,80032,306,1,1,2,500,0
2,8,816,2,1270,80032,306,2,1,2,500,0
2,8,816,2,1270,80032,332,1,1,4,3000,0
2,8,816,2,1270,80033,304,1,2,4,500,0
2,8,816,2,1270,80033,305,1,2,4,6000,0
2,8,816,2,1270,80033,306,1,1,2,300,0
2,8,816,2,1270,80033,322,1,1,1,500,0
2,8,816,2,1270,80033,326,1,1,4,600,0
2,8,816,2,1270,80034,304,1,2,10,5000,0
2,8,816,2,1270,80034,304,2,1,11,4000,0
2,8,816,2,1270,80034,305,1,2,3,6000,0
2,8,816,2,1270,80034,305,2,2,10,7000,0
2,8,816,2,1270,80034,306,1,2,4,200,0
2,8,816,2,1270,80034,306,2,1,2,1000,0
2,8,816,2,1270,80034,322,1,1,2,2000,0
2,8,816,2,1270,80035,304,1,2,8,6000,0
2,8,816,2,1270,80035,305,1,2,8,10000,0
2,8,816,2,1270,80035,306,1,1,2,200,0
2,8,816,2,1270,80035,306,2,1,3,200,0
2,8,816,2,1270,80035,306,3,2,3,2000,0
2,8,816,2,1270,80035,318,1,1,2,200,0
2,8,816,2,1270,80035,332,1,1,2,3000,0
2,8,816,2,1270,80036,304,1,1,12,8000,0
2,8,816,2,1270,80036,304,2,2,10,12000,0
2,8,816,2,1270,80036,305,1,2,11,12000,0
2,8,816,2,1270,80036,305,2,1,12,10000,0
2,8,816,2,1270,80036,306,1,1,3,500,0
2,8,816,2,1270,80036,306,2,1,4,400,0
2,8,816,2,1270,80036,306,3,1,4,400,0
2,8,816,2,1270,80036,317,1,1,6,5000,0
2,8,816,2,1270,80036,322,1,1,5,1500,0
2,8,816,2,1270,80036,327,1,7,8,5000,0
2,8,816,2,1270,80037,304,1,1,21,3000,0
2,8,816,2,1270,80037,304,2,1,21,4000,0
2,8,816,2,1270,80037,304,3,2,19,2000,0
2,8,816,2,1270,80037,304,4,2,19,2000,0
2,8,816,2,1270,80037,305,1,1,21,6000,0
2,8,816,2,1270,80037,305,2,1,21,6000,0
2,8,816,2,1270,80037,305,3,2,19,1500,0
2,8,816,2,1270,80037,305,4,2,19,1500,0
2,8,816,2,1270,80037,306,1,2,0,200,0
2,8,816,2,1270,80037,306,2,1,0,200,0
2,8,816,2,1270,80037,306,3,1,1,300,0
2,8,816,2,1270,80037,306,4,1,0,200,0
2,8,816,2,1270,80037,306,5,3,0,200,0
2,8,816,2,1270,80037,306,6,1,2,500,0
2,8,816,2,1270,80037,306,7,3,0,200,0
2,8,816,2,1270,80037,306,8,3,0,200,0
2,8,816,2,1270,80037,318,1,3,6,45000,0
2,8,816,2,1270,80037,320,1,3,4,8000,0
2,8,816,2,1270,80037,322,1,3,5,500,0
2,8,816,2,1270,80037,327,1,3,15,15000,0
2,8,816,2,1270,80037,329,1,3,5,2000,0
2,8,816,2,1270,80037,332,1,3,3,2000,0
2,8,816,2,1270,80038,304,1,2,15,8000,0
2,8,816,2,1270,80038,304,2,2,10,10000,0
2,8,816,2,1270,80038,305,1,3,13,10000,0
2,8,816,2,1270,80038,306,1,2,2,500,0
2,8,816,2,1270,80038,306,2,2,2,500,0
2,8,816,2,1270,80038,317,1,3,5,6000,0
2,8,816,2,1270,80038,322,1,3,3,1000,0
2,8,816,2,1270,80039,305,1,1,12,3000,0
2,8,816,2,1270,80039,306,1,1,2,600,0
2,8,816,2,1270,80039,306,2,1,1,200,0
2,8,816,2,1270,80039,306,3,1,1,200,0
2,8,816,2,1270,80040,304,1,2,14,7000,0
2,8,816,2,1270,80040,305,1,2,14,3500,0
2,8,816,2,1270,80040,306,1,1,1,500,0
2,8,816,2,1270,80040,306,2,2,0,200,0
2,8,816,2,1270,80040,306,3,1,0,300,0
2,8,816,2,1270,80040,306,4,2,0,200,0
2,8,816,2,1270,80040,318,1,1,5,4000,0
2,8,803,1,944,80041,304,1,2,3,8000,0
2,8,803,1,944,80041,305,1,2,3,10000,0
2,8,803,1,944,80041,306,1,1,3,300,0
2,8,803,1,944,80041,306,2,2,3,300,0
2,8,803,1,944,80041,306,3,2,3,300,0
2,8,803,1,944,80041,306,4,1,3,300,0
2,8,803,1,944,80041,311,1,2,3,400,0
2,8,803,1,944,80041,318,1,1,3,36000,0
2,8,803,1,944,80041,320,1,1,3,5000,0
2,8,803,1,944,80041,321,1,1,2,3000,0
2,8,803,1,944,80041,322,1,1,3,500,0
2,8,803,1,944,80041,323,1,1,7,1200,0
2,8,803,1,944,80041,326,1,2,3,800,0
2,8,803,1,944,80041,327,1,2,3,15000,0
2,8,803,1,944,80041,329,1,2,3,3200,0
2,8,803,1,944,80041,332,1,2,5,3000,0
2,8,803,1,944,80041,332,2,1,5,4000,0
2,8,803,1,944,80042,304,1,1,10,6000,0
2,8,803,1,944,80042,306,1,2,0,200,0
2,8,803,1,944,80042,306,2,2,0,200,0
2,8,803,1,944,80042,306,3,1,1,400,0
2,8,803,1,944,80042,306,4,1,2,300,0
2,8,803,1,944,80042,318,1,1,6,40000,0
2,8,803,1,944,80042,320,1,1,4,10000,0
2,8,803,1,944,80042,322,1,1,3,900,0
2,8,803,1,944,80042,323,1,2,3,7000,0
2,8,803,1,944,80042,326,1,1,5,1000,0
2,8,803,1,944,80042,327,1,1,5,9000,0
2,8,803,1,944,80042,329,1,1,3,1500,0
2,8,803,1,944,80042,332,1,1,3,300,0
2,8,803,1,944,80043,304,1,1,10,9000,0
2,8,803,1,944,80043,305,1,1,10,5000,0
2,8,803,1,944,80043,306,1,1,1,1200,0
2,8,803,1,944,80043,306,2,1,0,600,0
2,8,803,1,944,80043,322,1,1,2,600,0
2,8,803,1,944,80044,304,1,2,13,5000,0
2,8,803,1,944,80044,304,2,1,13,8000,0
2,8,803,1,944,80044,304,3,9,3,3000,0
2,8,803,1,944,80044,305,1,2,13,8000,0
2,8,803,1,944,80044,305,2,9,3,200,0
2,8,803,1,944,80044,306,1,9,3,200,0
2,8,803,1,944,80044,306,2,2,2,300,0
2,8,803,1,944,80044,306,3,1,2,300,0
2,8,803,1,944,80044,318,1,1,5,36000,0
2,8,803,1,944,80044,320,1,1,10,5000,0
2,8,803,1,944,80044,321,1,1,1,4000,0
2,8,803,1,944,80044,322,1,1,5,300,0
2,8,803,1,944,80044,327,1,1,5,12000,0
2,8,803,1,944,80044,329,1,1,5,2000,0
2,8,803,1,944,80044,332,1,1,6,3000,0
2,8,803,1,944,80045,302,1,1,8,15000,0
2,8,803,1,944,80045,304,1,2,8,12000,0
2,8,803,1,944,80045,304,2,2,7,13000,0
2,8,803,1,944,80045,305,1,2,8,10000,0
2,8,803,1,944,80045,306,1,1,3,300,0
2,8,803,1,944,80045,306,2,1,2,400,0
2,8,803,1,944,80045,306,3,1,2,400,0
2,8,803,1,944,80045,306,4,1,3,300,0
2,8,803,1,944,80045,311,1,2,5,500,0
2,8,803,1,944,80045,317,1,1,6,6000,0
2,8,803,1,944,80045,320,1,1,4,5000,0
2,8,803,1,944,80045,321,1,1,6,1500,0
2,8,803,1,944,80045,321,2,1,5,2000,0
2,8,803,1,944,80045,326,1,1,3,1000,0
2,8,803,1,944,80045,327,1,1,7,8000,0
2,8,803,1,944,80045,329,1,1,3,2000,0
2,8,803,1,944,80045,332,1,2,4,3000,0
2,8,803,1,944,80045,332,2,1,5,3500,0
2,8,803,1,944,80046,302,1,1,5,14000,0
2,8,803,1,944,80046,302,2,1,5,14000,0
2,8,803,1,944,80046,304,1,1,5,10000,0
2,8,803,1,944,80046,304,2,1,4,6000,0
2,8,803,1,944,80046,305,1,1,4,4000,0
2,8,803,1,944,80046,306,1,1,1,300,0
2,8,803,1,944,80046,306,2,1,0,500,0
2,8,803,1,944,80046,306,3,1,4,300,0
2,8,803,1,944,80046,318,1,1,4,200,0
2,8,803,1,944,80046,322,1,1,10,500,0
2,8,803,1,944,80046,332,1,1,4,2500,0
2,8,803,1,944,80047,302,1,1,7,10000,0
2,8,803,1,944,80047,304,1,2,8,12000,0
2,8,803,1,944,80047,304,2,2,8,12000,0
2,8,803,1,944,80047,305,1,2,9,10000,0
2,8,803,1,944,80047,306,1,1,4,300,0
2,8,803,1,944,80047,306,2,1,3,400,0
2,8,803,1,944,80047,306,3,1,3,400,0
2,8,803,1,944,80047,311,1,2,5,500,0
2,8,803,1,944,80047,317,1,1,6,7000,0
2,8,803,1,944,80047,320,1,1,4,5000,0
2,8,803,1,944,80047,322,1,1,6,2000,0
2,8,803,1,944,80047,326,1,1,5,1000,0
2,8,803,1,944,80047,329,1,1,3,1500,0
2,8,803,1,944,80047,332,1,1,4,4000,0
2,8,803,1,944,80047,332,2,2,5,4500,0
2,8,803,1,944,80048,304,1,1,15,8000,0
2,8,803,1,944,80048,304,2,1,10,5000,0
2,8,803,1,944,80048,305,1,1,10,4000,0
2,8,803,1,944,80048,305,2,1,15,6000,0
2,8,803,1,944,80048,306,1,1,0,3000,0
2,8,803,1,944,80048,306,2,1,0,500,0
2,8,803,1,944,80048,306,3,1,0,1000,0
2,8,803,1,944,80048,322,1,1,5,400,0
2,8,803,1,944,80049,304,1,2,9,700,0
2,8,803,1,944,80049,304,2,1,10,5000,0
2,8,803,1,944,80049,305,1,2,9,10000,0
2,8,803,1,944,80049,306,1,1,3,300,0
2,8,803,1,944,80049,306,2,2,3,200,0
2,8,803,1,944,80049,321,1,1,5,4500,0
2,8,803,1,944,80049,322,1,2,2,500,0
2,8,803,1,944,80049,327,1,1,5,8000,0
2,8,803,1,944,80050,304,1,1,8,10000,0
2,8,803,1,944,80050,304,2,2,10,13000,0
2,8,803,1,944,80050,305,1,2,10,12000,0
2,8,803,1,944,80050,306,1,1,3,500,0
2,8,803,1,944,80050,306,2,1,2,500,0
2,8,803,1,944,80050,306,3,1,3,500,0
2,8,803,1,944,80050,307,1,2,5,10000,0
2,8,803,1,944,80050,317,1,1,4,6000,0
2,8,803,1,944,80050,332,1,1,4,4500,0
2,8,803,1,944,80050,332,2,2,3,4000,0
2,8,811,1,1558,80051,301,1,2,4,20000,0
2,8,811,1,1558,80051,302,1,2,3,2000,0
2,8,811,1,1558,80051,304,1,2,40,1500,0
2,8,811,1,1558,80051,304,2,2,5,10000,0
2,8,811,1,1558,80051,304,3,4,5,6000,0
2,8,811,1,1558,80051,306,1,9,3,1000,0
2,8,811,1,1558,80051,306,2,98,3,300,0
2,8,811,1,1558,80051,306,3,98,2,1000,0
2,8,811,1,1558,80051,306,4,98,2,250,0
2,8,811,1,1558,80051,306,5,98,1,400,0
2,8,811,1,1558,80051,306,6,2,3,300,0
2,8,811,1,1558,80051,317,1,1,4,7000,0
2,8,811,1,1558,80051,322,1,1,2,800,0
2,8,811,1,1558,80051,332,1,1,3,2000,0
2,8,811,1,1558,80051,332,2,2,4,1500,0
2,8,811,1,1558,80051,332,3,5,1,4000,0
2,8,811,1,1558,80051,332,4,4,2,3000,0
2,8,811,1,1558,80052,302,1,1,9,2000,0
2,8,811,1,1558,80052,302,2,1,4,2000,0
2,8,811,1,1558,80052,302,3,1,4,2000,0
2,8,811,1,1558,80052,302,4,1,4,2000,0
2,8,811,1,1558,80052,303,1,1,4,4000,0
2,8,811,1,1558,80052,304,1,1,4,20000,0
2,8,811,1,1558,80052,304,2,2,4,12000,0
2,8,811,1,1558,80052,305,1,2,4,6000,0
2,8,811,1,1558,80052,306,1,2,4,500,0
2,8,811,1,1558,80052,306,2,2,3,300,0
2,8,811,1,1558,80052,306,3,2,4,300,0
2,8,811,1,1558,80052,306,4,2,4,500,0
2,8,811,1,1558,80052,320,1,1,9,11000,0
2,8,811,1,1558,80052,321,1,1,9,5000,0
2,8,811,1,1558,80052,322,1,1,4,20000,0
2,8,811,1,1558,80052,323,1,1,4,7000,0
2,8,811,1,1558,80052,326,1,1,4,3000,0
2,8,811,1,1558,80052,327,1,1,5,20000,0
2,8,811,1,1558,80052,329,1,1,6,5000,0
2,8,811,1,1558,80052,332,1,1,2,7000,0
2,8,811,1,1558,80052,332,2,1,2,7000,0
2,8,811,1,1558,80053,304,1,2,5,5000,0
2,8,811,1,1558,80053,304,2,1,10,7000,0
2,8,811,1,1558,80053,305,1,2,25,10000,0
2,8,811,1,1558,80053,306,1,1,4,500,0
2,8,811,1,1558,80053,306,2,1,5,500,0
2,8,811,1,1558,80053,306,3,2,20,1000,0
2,8,811,1,1558,80053,332,1,2,3,6000,0
2,8,811,1,1558,80053,332,2,3,2,2000,0
2,8,811,1,1558,80054,304,1,1,20,5000,0
2,8,811,1,1558,80054,304,2,2,25,4000,0
2,8,811,1,1558,80054,304,3,6,25,3000,0
2,8,811,1,1558,80054,305,1,2,25,1200,0
2,8,811,1,1558,80054,306,1,1,3,200,0
2,8,811,1,1558,80054,306,2,2,2,250,0
2,8,811,1,1558,80054,306,3,98,4,100,0
2,8,811,1,1558,80054,306,4,98,4,100,0
2,8,811,1,1558,80055,304,1,1,20,2000,0
2,8,811,1,1558,80055,304,2,1,7,3000,0
2,8,811,1,1558,80055,304,3,4,10,4000,0
2,8,811,1,1558,80055,304,4,3,15,1000,0
2,8,811,1,1558,80055,305,1,2,7,1600,0
2,8,811,1,1558,80055,305,2,1,5,6000,0
2,8,811,1,1558,80055,305,3,1,22,2000,0
2,8,811,1,1558,80055,305,4,1,6,2000,0
2,8,811,1,1558,80055,306,1,1,2,350,0
2,8,811,1,1558,80055,306,2,3,2,2500,0
2,8,811,1,1558,80055,306,3,2,2,3000,0
2,8,811,1,1558,80055,306,4,3,4,400,0
2,8,811,1,1558,80055,306,5,4,2,500,0
2,8,811,1,1558,80055,306,6,4,5,300,0
2,8,811,1,1558,80055,317,1,1,22,250,0
2,8,811,1,1558,80055,318,1,1,2,6000,0
2,8,811,1,1558,80056,303,1,2,37,800,0
2,8,811,1,1558,80056,303,2,1,20,1000,0
2,8,811,1,1558,80056,303,3,2,37,1200,0
2,8,811,1,1558,80056,303,4,1,4,2000,0
2,8,811,1,1558,80056,304,1,1,4,5000,0
2,8,811,1,1558,80056,304,2,2,10,5000,0
2,8,811,1,1558,80056,304,3,2,5,10000,0
2,8,811,1,1558,80056,304,4,2,4,3000,0
2,8,811,1,1558,80056,305,1,1,10,5000,0
2,8,811,1,1558,80056,305,2,1,5,7000,0
2,8,811,1,1558,80056,305,3,2,5,2000,0
2,8,811,1,1558,80056,305,4,2,5,3000,0
2,8,811,1,1558,80056,306,1,2,7,2500,0
2,8,811,1,1558,80056,306,2,2,6,3000,0
2,8,811,1,1558,80056,306,3,1,6,400,0
2,8,811,1,1558,80056,306,4,2,4,200,0
2,8,811,1,1558,80056,306,5,2,2,200,0
2,8,811,1,1558,80056,306,6,2,2,400,0
2,8,811,1,1558,80056,306,7,2,3,600,0
2,8,811,1,1558,80056,306,8,2,3,600,0
2,8,811,1,1558,80056,306,9,2,2,400,0
2,8,811,1,1558,80056,306,10,2,4,200,0
2,8,811,1,1558,80056,306,11,2,2,200,0
2,8,811,1,1558,80056,306,12,1,5,500,0
2,8,811,1,1558,80056,307,1,1,10,20000,0
2,8,811,1,1558,80056,307,2,1,7,20000,0
2,8,811,1,1558,80056,318,1,1,3,55000,0
2,8,811,1,1558,80056,320,1,1,4,10000,0
2,8,811,1,1558,80056,321,1,1,5,4000,0
2,8,811,1,1558,80056,322,1,1,2,1000,0
2,8,811,1,1558,80056,323,1,1,6,3000,0
2,8,811,1,1558,80056,323,2,1,3,4000,0
2,8,811,1,1558,80056,323,3,2,4,2000,0
2,8,811,1,1558,80056,326,1,1,7,2000,0
2,8,811,1,1558,80056,326,2,1,7,2000,0
2,8,811,1,1558,80056,327,1,5,4,10000,0
2,8,811,1,1558,80056,327,2,5,2,15000,0
2,8,811,1,1558,80056,329,1,5,3,4000,0
2,8,811,1,1558,80056,329,2,1,4,4000,0
2,8,811,1,1558,80056,332,1,1,2,10000,0
2,8,811,1,1558,80057,301,1,1,10,15000,0
2,8,811,1,1558,80057,302,1,98,7,1000,0
2,8,811,1,1558,80057,303,1,98,6,800,0
2,8,811,1,1558,80057,304,1,2,15,7000,0
2,8,811,1,1558,80057,304,2,1,10,3000,0
2,8,811,1,1558,80057,304,3,98,8,4000,0
2,8,811,1,1558,80057,304,4,3,16,5000,0
2,8,811,1,1558,80057,304,5,3,5,10000,0
2,8,811,1,1558,80057,305,1,98,5,7000,0
2,8,811,1,1558,80057,305,2,98,5,6000,0
2,8,811,1,1558,80057,305,3,98,5,6000,0
2,8,811,1,1558,80057,305,4,98,5,7000,0
2,8,811,1,1558,80057,305,5,98,5,6000,0
2,8,811,1,1558,80057,306,1,98,7,500,0
2,8,811,1,1558,80057,306,2,98,,500,0
2,8,811,1,1558,80057,306,3,98,5,700,0
2,8,811,1,1558,80057,318,1,1,3,30000,0
2,8,811,1,1558,80057,322,1,3,3,1500,0
2,8,811,1,1558,80057,322,2,3,2,1000,0
2,8,811,1,1558,80058,302,1,2,5,25000,0
2,8,811,1,1558,80058,304,1,2,5,10000,0
2,8,811,1,1558,80058,305,1,2,5,20000,0
2,8,811,1,1558,80058,306,1,4,4,500,0
2,8,811,1,1558,80058,307,1,4,1,12000,0
2,8,811,1,1558,80058,311,1,2,4,500,0
2,8,811,1,1558,80058,317,1,1,4,8000,0
2,8,811,1,1558,80058,321,1,1,3,1000,0
2,8,811,1,1558,80058,322,1,1,1,400,0
2,8,811,1,1558,80058,332,1,1,2,6000,0
2,8,811,1,1558,80059,302,1,2,7,6000,0
2,8,811,1,1558,80059,304,1,2,7,5500,0
2,8,811,1,1558,80059,305,1,2,1,300,0
2,8,811,1,1558,80059,306,1,1,1,400,0
2,8,811,1,1558,80059,332,1,2,7,5000,0
2,8,811,1,1558,80060,304,1,2,4,6500,0
2,8,811,1,1558,80060,305,1,2,4,8000,0
2,8,811,1,1558,80060,306,1,2,4,100,0
2,8,811,1,1558,80060,317,1,1,8,700,0
2,8,811,1,1558,80060,322,1,1,2,400,0
2,8,811,1,1558,80060,332,1,1,2,4000,0
2,8,811,2,390,80061,304,1,6,4,4000,0
2,8,811,2,390,80061,304,2,2,13,2500,0
2,8,811,2,390,80061,304,3,98,5,3000,0
2,8,811,2,390,80061,304,4,1,14,2000,0
2,8,811,2,390,80061,305,1,6,4,14000,0
2,8,811,2,390,80061,305,2,1,14,2500,0
2,8,811,2,390,80061,305,3,2,3,3000,0
2,8,811,2,390,80061,306,1,98,2,250,0
2,8,811,2,390,80061,306,2,98,1,400,0
2,8,811,2,390,80061,306,3,6,2,200,0
2,8,811,2,390,80061,306,4,1,4,100,0
2,8,811,2,390,80061,306,5,2,3,150,0
2,8,811,2,390,80061,306,6,98,3,300,0
2,8,811,2,390,80061,317,1,1,5,4500,0
2,8,811,2,390,80061,322,1,1,1,800,0
2,8,811,2,390,80061,322,2,1,2,500,0
2,8,811,2,390,80061,332,1,1,3,2000,0
2,8,811,2,390,80062,304,1,2,16,2000,0
2,8,811,2,390,80062,304,2,98,4,5000,0
2,8,811,2,390,80062,304,3,1,10,2500,0
2,8,811,2,390,80062,305,1,1,10,1800,0
2,8,811,2,390,80062,306,1,98,2,250,0
2,8,811,2,390,80062,306,2,98,3,200,0
2,8,811,2,390,80062,317,1,1,6,3000,0
2,8,811,2,390,80062,322,1,1,2,300,0
2,8,811,2,390,80063,304,1,4,7,4000,0
2,8,811,2,390,80063,304,2,1,11,2000,0
2,8,811,2,390,80063,304,3,3,8,5000,0
2,8,811,2,390,80063,304,4,2,40,1000,0
2,8,811,2,390,80063,304,5,7,15,3500,0
2,8,811,2,390,80063,305,1,4,7,4000,0
2,8,811,2,390,80063,305,2,1,11,1000,0
2,8,811,2,390,80063,305,3,7,15,1500,0
2,8,811,2,390,80063,305,4,2,40,5000,0
2,8,811,2,390,80063,305,5,3,8,6000,0
2,8,811,2,390,80063,306,1,3,3,25000,0
2,8,811,2,390,80063,306,2,4,7,9000,0
2,8,811,2,390,80063,306,3,5,4,7000,0
2,8,811,2,390,80063,306,4,3,6,1000,0
2,8,811,2,390,80063,317,1,4,4,20000,0
2,8,811,2,390,80063,317,2,6,2,45000,0
2,8,811,2,390,80063,317,3,5,3,30000,0
2,8,811,2,390,80064,304,1,1,4,2000,0
2,8,811,2,390,80064,305,1,1,4,8000,0
2,8,811,2,390,80064,306,1,1,1,300,0
2,8,811,2,390,80064,322,1,1,1,600,0
2,8,811,2,390,80065,304,1,2,6,8000,0
2,8,811,2,390,80065,305,1,2,6,10000,0
2,8,811,2,390,80065,306,1,2,3,300,0
2,8,811,2,390,80065,311,1,2,2,500,0
2,8,811,2,390,80065,322,1,1,1,500,0
2,8,811,2,390,80066,304,1,1,4,6000,0
2,8,811,2,390,80066,305,1,1,4,6000,0
2,8,811,2,390,80066,306,1,1,4,500,0
2,8,811,2,390,80066,311,1,1,5,300,0
2,8,811,2,390,80066,317,1,1,7,6000,0
2,8,811,2,390,80066,322,1,1,1,600,0
2,8,811,2,390,80066,332,1,1,1,4000,0
2,8,811,2,390,80067,304,1,1,20,5000,0
2,8,811,2,390,80067,304,2,2,15,4000,0
2,8,811,2,390,80067,304,3,2,10,2000,0
2,8,811,2,390,80067,304,4,1,10,6000,0
2,8,811,2,390,80067,305,1,2,4,2000,0
2,8,811,2,390,80067,305,2,21,6,5000,0
2,8,811,2,390,80067,305,3,2,2,1500,0
2,8,811,2,390,80067,305,4,4,5,2000,0
2,8,811,2,390,80067,306,1,1,2,400,0
2,8,811,2,390,80067,306,2,4,12,2500,0
2,8,811,2,390,80067,306,3,21,10,400,0
2,8,811,2,390,80067,306,4,4,3,200,0
2,8,811,2,390,80067,306,5,21,6,400,0
2,8,811,2,390,80067,306,6,1,2,400,0
2,8,811,2,390,80067,306,7,21,4,200,0
2,8,811,2,390,80067,317,1,1,10,4000,0
2,8,811,2,390,80067,317,2,1,7,4000,0
2,8,811,2,390,80067,318,1,1,3,60000,0
2,8,811,2,390,80067,322,1,1,2,1000,0
2,8,811,2,390,80067,332,1,1,1,6000,0
2,8,811,2,390,80068,303,1,1,6,1000,0
2,8,811,2,390,80068,304,1,6,10,6000,0
2,8,811,2,390,80068,304,2,2,6,2000,0
2,8,811,2,390,80068,305,1,1,10,2000,0
2,8,811,2,390,80068,306,1,6,5,2000,0
2,8,811,2,390,80068,306,2,1,2,500,0
2,8,811,2,390,80068,306,3,6,5,1000,0
2,8,811,2,390,80068,306,4,1,2,200,0
2,8,811,2,390,80068,306,5,2,4,400,0
2,8,811,2,390,80068,306,6,2,4,500,0
2,8,811,2,390,80068,317,1,1,10,4000,0
2,8,811,2,390,80068,318,1,1,2,2000,0
2,8,811,2,390,80068,318,2,1,7,35000,0
2,8,811,2,390,80068,322,1,1,2,4000,0
2,8,811,2,390,80068,322,2,1,4,2000,0
2,8,811,2,390,80069,304,1,2,10,3000,0
2,8,811,2,390,80069,305,1,2,10,3000,0
2,8,811,2,390,80069,306,1,1,4,500,0
2,8,811,2,390,80069,306,2,2,2,400,0
2,8,811,2,390,80069,322,1,1,2,1000,0
2,8,811,2,390,80070,304,1,2,10,15000,0
2,8,811,2,390,80070,304,2,1,5,10000,0
2,8,811,2,390,80070,305,1,2,10,3000,0
2,8,811,2,390,80070,306,1,2,4,500,0
2,8,811,2,390,80070,306,2,2,2,700,0
2,8,811,2,390,80070,306,3,1,4,3000,0
2,8,811,2,390,80070,306,4,1,5,200,0
2,8,811,2,390,80070,306,5,2,2,400,0
2,8,811,2,390,80070,317,1,1,2,40000,0
2,8,811,2,390,80070,322,1,1,6,1000,0
2,8,802,2,1152,80071,301,1,1,5,30000,0
2,8,802,2,1152,80071,302,1,1,4,1000,0
2,8,802,2,1152,80071,302,2,1,2,2000,0
2,8,802,2,1152,80071,302,3,1,4,1000,0
2,8,802,2,1152,80071,302,4,1,2,2000,0
2,8,802,2,1152,80071,302,5,1,2,2000,0
2,8,802,2,1152,80071,302,6,1,2,2000,0
2,8,802,2,1152,80071,303,1,1,2,2000,0
2,8,802,2,1152,80071,303,2,1,2,4000,0
2,8,802,2,1152,80071,303,3,1,2,3000,0
2,8,802,2,1152,80071,304,1,2,5,26000,0
2,8,802,2,1152,80071,304,2,1,5,25000,0
2,8,802,2,1152,80071,304,3,1,6,20000,0
2,8,802,2,1152,80071,305,1,1,5,25000,0
2,8,802,2,1152,80071,305,2,2,5,30000,0
2,8,802,2,1152,80071,305,3,1,6,15000,0
2,8,802,2,1152,80071,306,1,2,2,3000,0
2,8,802,2,1152,80071,306,2,2,2,3000,0
2,8,802,2,1152,80071,306,3,1,1,500,0
2,8,802,2,1152,80071,306,4,1,1,500,0
2,8,802,2,1152,80071,311,1,2,4,1200,0
2,8,802,2,1152,80071,312,1,1,5,25000,0
2,8,802,2,1152,80071,318,1,1,4,50000,0
2,8,802,2,1152,80071,319,1,1,2,350000,0
2,8,802,2,1152,80071,320,1,1,4,11000,0
2,8,802,2,1152,80071,321,1,1,6,5000,0
2,8,802,2,1152,80071,322,1,1,2,1000,0
2,8,802,2,1152,80071,323,1,1,4,14000,0
2,8,802,2,1152,80071,326,1,1,2,2000,0
2,8,802,2,1152,80071,327,1,1,4,21000,0
2,8,802,2,1152,80071,328,1,1,2,50000,0
2,8,802,2,1152,80071,329,1,1,2,4000,0
2,8,802,2,1152,80071,332,1,2,2,7000,0
2,8,802,2,1152,80071,332,2,1,2,12000,0
2,8,802,2,1152,80072,301,1,1,7,20000,0
2,8,802,2,1152,80072,302,1,1,4,10000,0
2,8,802,2,1152,80072,303,1,1,7,5000,0
2,8,802,2,1152,80072,303,2,1,4,2000,0
2,8,802,2,1152,80072,304,1,1,7,20000,0
2,8,802,2,1152,80072,304,2,2,6,25000,0
2,8,802,2,1152,80072,305,1,1,6,20000,0
2,8,802,2,1152,80072,305,2,2,7,15000,0
2,8,802,2,1152,80072,306,1,1,2,500,0
2,8,802,2,1152,80072,306,2,2,4,500,0
2,8,802,2,1152,80072,306,3,2,2,1000,0
2,8,802,2,1152,80072,306,4,2,2,3000,0
2,8,802,2,1152,80072,307,1,2,10,22000,0
